matchId,blueWins,blueWardsPlaced,blueControlWardsPlaced,blueWardsDestroyed,blueControlWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueVoidGrubs,blueTowersDestroyed,bluePlatesDestroyed,blueTotalGold,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueFirstTurret,blueInhibitorsDestroyed,blueFirstDragon,redWardsPlaced,redControlWardsPlaced,redWardsDestroyed,redControlWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redVoidGrubs,redTowersDestroyed,redPlatesDestroyed,redTotalGold,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redFirstTurret,redInhibitorsDestroyed,redFirstDragon,gameDuration
KR_7106760913,0,30,9,4,2,0,13,19,11,0,0,3,0,6,26075,28120,345,75,0,0,0,30,6,9,4,1,19,13,29,2,0,3,1,5,30959,32427,366,103,1,0,1,1301.926
KR_6870391110,0,27,5,8,3,0,9,9,12,0,0,0,0,5,26369,30782,356,80,0,0,0,79,7,9,2,1,9,9,9,1,1,0,0,7,27002,31230,401,96,0,0,1,1854.397
KR_7077638418,0,29,7,11,5,1,4,12,5,1,0,0,0,5,23800,28313,384,81,0,0,1,33,9,11,4,0,12,4,15,0,0,6,2,10,30683,33758,432,115,1,0,0,1420.202
KR_7079412407,0,31,3,4,1,0,7,18,7,1,0,3,2,9,24643,29192,356,90,1,0,1,27,8,11,3,1,18,7,11,1,0,3,1,4,32609,35096,390,114,0,0,0,1739.869
KR_7053512732,0,33,8,7,3,0,11,19,13,2,1,4,1,7,28248,28840,354,86,0,0,1,32,7,8,3,1,19,11,19,0,0,2,1,7,29761,30884,368,83,1,0,0,1788.053
KR_7082278766,0,32,8,13,7,0,12,13,12,0,0,3,1,10,28760,30084,377,88,0,0,0,44,13,12,5,1,13,12,16,2,0,3,1,5,28264,28587,334,81,1,0,1,1803.545
KR_7100116032,1,75,10,14,7,0,15,17,19,1,0,6,0,8,29332,31026,394,100,0,0,1,35,9,15,6,1,17,15,23,1,0,0,0,4,30676,31177,415,69,0,0,0,1773.908
KR_7094951237,1,32,8,9,3,0,17,14,27,1,0,6,0,8,30045,31374,347,116,0,0,1,32,7,12,5,1,14,17,17,0,0,0,0,2,28787,30983,391,68,0,0,0,1660.131
KR_7104801366,0,30,7,12,3,0,6,23,7,0,0,0,1,5,24731,27164,345,90,1,0,0,42,3,9,5,1,23,6,32,1,0,6,2,5,34149,32851,367,84,0,0,1,1396.045
KR_7103469972,1,34,6,7,4,0,23,20,33,0,1,1,2,12,32118,28261,330,93,0,0,0,32,6,8,4,1,20,23,25,1,0,5,2,4,33952,29513,352,97,1,0,1,1298.141
KR_7086729451,1,37,7,9,4,0,16,12,21,0,0,0,2,8,28761,30318,354,72,1,0,0,26,7,16,6,1,12,16,15,1,0,6,0,6,29634,30373,376,116,0,0,1,1641.591
KR_7107863928,0,53,7,9,4,0,14,12,25,1,0,0,0,4,27932,32001,377,98,0,0,1,30,7,12,5,1,12,14,20,1,0,6,1,5,28928,29884,379,95,1,0,0,2129.725
KR_7089151016,1,61,4,12,6,1,23,13,25,1,0,6,2,12,33315,32605,402,84,1,0,1,30,7,12,3,0,13,23,11,0,0,0,0,0,26606,28335,329,67,0,0,0,1250.011
KR_7043162132,1,25,5,8,3,1,16,10,24,0,0,6,2,9,29707,31161,363,91,1,0,0,44,5,4,3,0,10,16,12,1,0,0,0,0,25457,27401,347,92,0,0,1,1584.362
KR_7109206878,0,77,13,17,6,0,15,9,28,0,0,3,1,7,29175,31197,363,106,0,0,0,42,11,14,6,1,9,15,14,1,0,3,1,4,27115,29883,377,86,1,0,1,1414.578
KR_7087739832,0,37,7,6,4,0,11,10,11,0,0,5,1,6,26899,30922,382,78,1,0,0,34,9,15,6,1,10,11,12,1,0,1,0,4,26411,31074,344,89,0,0,1,1828.151
KR_7103880267,1,54,8,9,5,1,8,8,10,1,0,3,0,7,25866,30707,410,86,0,0,1,51,9,14,4,0,8,8,9,1,0,3,0,2,24992,31349,344,105,0,0,0,1268.067
KR_7087146221,0,32,9,7,2,0,7,12,7,0,0,6,1,9,24941,29511,350,108,1,0,0,36,4,11,5,1,12,7,18,2,0,0,0,3,28658,30725,332,107,0,0,1,1413.981
KR_7085625585,0,31,8,10,4,0,14,20,14,0,0,5,1,10,29909,31970,374,82,0,0,0,46,6,10,3,1,20,14,10,1,0,1,1,4,29447,32560,353,74,1,0,1,1620.169
KR_7069102963,1,34,8,10,4,0,20,12,16,1,0,1,2,10,32041,34663,403,74,1,0,1,44,6,6,1,1,12,20,17,0,0,5,0,2,28591,30439,382,100,0,0,0,1384.538
KR_7102275160,0,32,11,12,3,1,5,15,6,0,0,0,0,8,24595,29334,377,94,0,0,0,35,7,10,6,0,15,5,16,1,0,6,1,5,30437,33862,384,116,1,0,1,1692.728
KR_7092006458,0,37,8,11,6,1,10,15,10,0,0,6,1,14,26626,29918,343,88,1,0,0,40,9,12,3,0,15,10,18,2,0,0,0,2,27939,29232,350,79,0,0,1,1327.537
KR_7065893647,1,27,5,8,4,0,14,9,11,1,1,6,0,4,27373,30663,393,93,0,0,0,34,6,3,2,1,9,14,6,1,0,0,0,1,24632,26843,348,78,0,0,1,1158.774
KR_7096172700,1,45,5,9,2,1,12,7,12,2,0,3,0,7,26580,32592,375,95,0,0,1,228,7,7,4,0,7,12,10,0,0,3,0,1,25589,29447,372,96,0,0,0,1436.61
KR_7097370537,1,38,8,7,3,1,22,11,20,1,0,3,0,8,30186,31175,368,73,0,0,1,56,3,9,5,0,11,22,13,1,0,3,0,2,26213,26746,333,90,0,0,0,1501.744
KR_7090768977,1,70,3,12,3,1,21,12,32,1,0,0,2,10,32520,32119,396,73,1,0,1,33,7,7,2,0,12,21,13,0,0,6,1,9,30058,32525,390,108,0,0,0,1927.026
KR_7066154676,0,40,8,19,6,1,12,17,17,0,0,3,0,6,27888,29096,380,71,0,0,0,43,12,20,6,0,17,12,18,2,0,3,0,4,29488,33011,400,104,0,0,1,1314.89
KR_7096964363,1,27,4,14,5,0,23,19,28,0,0,0,1,10,33079,30353,339,71,1,0,0,75,9,2,1,1,19,23,19,1,0,3,1,4,30705,26973,308,82,0,0,1,1503.501
KR_7091021251,1,34,8,6,3,0,17,9,19,1,1,2,1,5,29303,31911,349,98,0,0,0,30,5,11,5,1,9,17,7,1,0,1,1,7,27482,29748,371,91,1,0,1,1348.16
KR_7075782152,1,36,7,12,5,1,18,11,24,1,1,1,3,13,31378,29280,376,70,1,0,1,32,7,9,3,0,11,18,10,1,0,2,2,4,26939,28951,315,116,0,0,0,946.794
KR_7074207800,1,34,14,20,9,0,18,10,16,1,0,4,3,16,32747,33771,385,115,1,0,1,62,11,14,8,1,10,18,12,0,0,2,0,2,26420,28485,382,87,0,0,0,1622.827
KR_7102104404,0,132,6,10,5,1,11,18,18,0,0,3,2,5,25869,29990,316,76,1,0,0,35,6,17,3,0,18,11,25,1,0,3,1,6,32656,32111,384,78,0,0,1,1507.273
KR_7100498237,0,71,3,16,5,0,6,19,7,0,0,2,0,6,24382,27626,361,86,0,0,0,46,13,8,3,1,19,6,21,1,0,4,0,4,29503,32515,373,84,0,0,1,931.201
KR_7079813437,1,34,5,13,5,0,17,13,10,1,1,4,2,9,31370,33338,414,92,1,0,1,32,7,8,3,1,13,17,14,0,0,2,1,4,29384,31038,375,107,0,0,0,1508.438
KR_7101416620,1,43,6,9,4,1,17,10,19,1,1,3,1,11,31040,32460,360,102,1,0,1,30,7,10,4,0,10,17,11,1,0,3,0,8,27293,31213,399,105,0,0,0,1732.969
KR_7106802248,0,49,8,8,3,1,10,15,16,1,0,3,0,10,26476,29628,414,86,0,0,0,19,3,15,7,0,15,10,15,1,0,0,0,0,28853,31901,403,72,0,0,1,1423.627
KR_7101871934,0,26,5,6,5,1,12,18,20,0,0,2,0,9,26915,28086,354,102,0,0,0,29,10,11,4,0,18,12,35,2,1,4,3,8,32165,28652,341,80,1,0,1,1362.742
KR_7081893355,1,21,3,15,6,0,11,16,13,0,0,0,3,8,26252,29636,346,86,1,0,0,36,9,10,3,1,16,11,11,2,1,6,0,4,29651,32020,394,92,0,0,1,1604.299
KR_7076334025,0,32,4,8,2,1,9,12,10,1,0,3,0,4,25214,30613,343,97,0,0,1,38,2,10,4,0,12,9,8,1,0,3,1,7,27760,30328,375,90,1,0,0,1767.558
KR_7093394873,1,52,10,11,3,1,12,8,15,0,0,0,0,6,27766,30542,409,76,0,0,0,76,7,13,9,0,8,12,10,2,0,6,0,0,25984,30438,394,96,0,0,1,1798.168
KR_7085002734,1,33,7,11,4,1,18,9,27,2,0,4,2,7,29316,29533,331,68,1,0,1,57,6,10,3,0,9,18,5,0,0,2,0,5,26869,29025,378,83,0,0,0,1488.966
KR_7097361332,0,90,10,13,3,0,9,9,15,1,0,1,0,4,26562,31900,391,114,0,0,1,68,5,9,5,1,9,9,13,0,0,5,1,5,27080,31528,384,90,1,0,0,1662.665
KR_7060385715,1,164,6,8,5,1,13,10,18,0,0,1,1,7,28044,30399,343,93,1,0,0,29,7,9,4,0,10,13,8,1,0,5,0,4,25409,27638,340,78,0,0,1,2210.51
KR_7105816453,0,37,12,13,5,1,9,9,11,0,1,3,1,9,28400,31655,432,78,1,0,0,46,8,8,4,0,9,9,10,2,0,3,1,5,28075,32136,381,114,0,0,1,1462.948
KR_7108928247,1,41,10,17,4,0,18,16,20,1,0,6,2,15,31783,31230,376,76,1,0,1,38,7,20,5,1,16,18,30,0,0,0,0,2,29735,30005,374,87,0,0,0,2177.468
KR_7088547399,1,38,12,7,2,1,20,10,30,1,0,3,2,7,29643,28566,311,85,0,0,1,54,8,11,7,0,10,20,8,0,0,3,2,9,28940,29011,380,98,1,0,0,1591.299
KR_7074473321,0,33,10,6,2,0,4,19,6,0,0,3,1,17,24486,25762,320,105,0,0,0,38,4,7,5,1,19,4,35,1,1,3,4,6,33433,30099,349,94,1,0,1,965.102
KR_7076911993,0,24,9,14,7,0,14,29,20,0,0,5,1,8,27920,27913,317,75,0,0,0,30,9,5,3,1,29,14,45,1,0,1,3,7,39048,33342,379,94,1,0,1,1140.589
KR_7093911285,1,92,11,13,5,1,12,12,8,1,0,6,1,10,28700,32151,372,94,1,0,1,30,6,17,7,0,12,12,13,0,0,0,0,2,27308,29640,360,75,0,0,0,1498.791
KR_7088438904,1,47,7,4,1,1,28,11,17,1,1,6,3,14,35183,34503,405,122,1,0,1,21,2,5,2,0,11,28,8,0,0,0,0,3,25507,28390,336,56,0,0,0,969.077
KR_7106482622,0,40,7,7,5,1,12,11,11,1,0,6,0,7,27650,30438,371,96,0,0,1,37,9,12,5,0,11,12,21,1,0,0,2,7,29744,31230,410,68,1,0,0,1473.35
KR_7095583209,1,43,7,7,3,0,11,18,16,1,0,1,0,9,27087,28338,339,80,0,0,0,33,4,11,5,1,18,11,21,1,0,2,0,3,29954,30862,377,80,0,0,1,2240.482
KR_7090191348,1,28,5,7,4,0,14,16,14,0,0,3,1,11,28789,31604,376,83,0,0,0,51,8,10,3,1,16,14,18,1,0,3,2,8,31562,32173,390,106,1,0,1,1842.111
KR_7077765685,1,43,3,15,6,1,15,11,17,0,0,5,0,14,29559,29976,353,81,0,0,0,40,10,18,1,0,11,15,11,1,0,1,2,3,28348,31425,404,82,1,0,1,1527.741
KR_7096011378,1,25,5,7,3,1,22,6,16,1,0,6,2,13,31096,32142,347,85,1,0,0,26,5,6,4,0,6,22,8,1,0,0,0,1,24148,27501,329,88,0,0,1,968.692
KR_7099161674,0,32,5,11,7,0,10,11,9,0,0,3,0,8,26617,29066,363,90,0,0,0,66,9,9,4,1,11,10,14,1,0,3,0,2,28109,32298,398,94,0,0,1,1502.461
KR_7090001105,0,32,8,6,2,0,17,17,22,1,0,3,1,12,29890,28676,331,77,0,0,1,21,2,8,4,1,17,17,15,1,0,3,1,6,29945,30381,362,94,1,0,0,1324.349
KR_7102596506,1,51,15,16,9,0,16,11,19,1,0,3,1,10,30197,31792,370,86,1,0,0,44,15,12,5,1,11,16,16,1,0,3,0,4,27197,28950,358,89,0,0,1,1151.928
KR_7087850616,1,39,9,15,4,0,17,14,18,1,0,6,2,14,32411,32013,396,84,0,0,0,48,9,14,5,1,14,17,21,1,0,0,2,5,30409,30387,339,91,1,0,1,1539.389
KR_7096236305,0,40,13,7,3,1,13,15,17,0,0,3,1,10,26746,28428,321,57,0,0,0,30,7,10,5,0,15,13,17,1,0,3,1,8,30351,31154,366,94,1,0,1,1624.604
KR_7101229224,1,44,7,15,5,1,25,7,22,1,1,6,4,15,36544,33104,408,77,1,0,1,29,5,9,4,0,7,25,4,0,0,0,0,0,23068,27408,297,97,0,0,0,1004.391
KR_7078797753,1,34,11,7,4,0,28,17,46,1,0,3,1,15,35719,33079,371,88,1,0,1,21,5,8,4,1,17,28,22,0,0,3,1,1,29940,29240,327,66,0,0,0,1385.716
KR_7084660592,1,36,8,6,4,1,14,6,15,1,1,6,1,9,30841,34913,389,120,1,0,1,24,6,8,4,0,6,14,6,1,0,0,0,4,24928,28153,369,98,0,0,0,1464.1
KR_7108072556,0,36,8,9,4,1,5,9,5,2,0,4,1,8,26358,30840,444,88,1,0,1,28,7,13,5,0,9,5,12,0,0,2,0,4,26918,33201,422,116,0,0,0,2092.469
KR_7072428056,0,35,8,11,5,1,19,14,20,0,0,5,1,10,30659,30449,351,98,1,0,0,35,8,12,6,0,14,19,16,1,0,1,0,1,28898,30531,360,62,0,0,1,1323.047
KR_7087183170,0,23,2,7,3,0,6,13,5,0,0,2,1,6,24487,29544,384,79,1,0,0,58,6,8,2,1,13,6,14,2,0,4,0,4,28330,31644,396,96,0,0,1,1187.429
KR_7091371004,1,28,5,9,2,1,12,13,11,0,0,3,0,9,26883,30287,399,86,0,0,0,32,7,13,5,0,13,12,23,1,1,3,0,3,29961,31046,372,101,0,0,1,1630.358
KR_7086844769,0,117,8,7,3,0,6,9,6,0,0,3,0,5,24546,30230,393,90,0,0,0,30,5,18,5,1,9,6,8,2,0,3,1,5,28029,33633,435,106,1,0,1,1203.177
KR_7090176768,1,38,7,11,4,0,15,8,11,0,1,6,2,15,31129,34999,398,104,1,0,0,30,6,15,5,1,8,15,12,2,0,0,1,1,26466,30829,384,104,0,0,1,1285.567
KR_7061352837,1,37,8,16,7,1,20,15,20,2,1,3,1,8,32454,33156,401,109,1,0,1,45,9,13,5,0,15,20,12,0,0,3,0,0,27835,30489,341,78,0,0,0,1492.982
KR_7090195325,1,35,7,12,7,1,6,6,8,0,1,1,0,4,23872,29506,366,74,0,0,0,33,9,10,3,0,6,6,6,1,0,5,0,4,24639,28946,378,88,0,0,1,2285.671
KR_7094503787,1,140,3,13,6,0,12,14,13,0,1,6,1,10,27846,28384,338,85,1,0,0,36,9,7,3,1,14,12,18,2,0,0,0,3,26243,26996,339,75,0,0,1,2520.343
KR_7095869316,0,29,8,9,5,0,12,14,10,1,0,1,0,4,27103,30630,369,94,0,0,0,31,8,9,4,1,14,12,15,1,0,2,0,6,27533,30321,391,62,0,0,1,2160.76
KR_7108639890,1,36,4,8,2,0,14,10,15,2,1,0,0,8,27079,29377,325,79,0,0,1,36,7,9,2,1,10,14,16,0,0,6,1,5,28693,30883,392,95,1,0,0,1752.871
KR_7013926715,0,45,11,8,6,0,8,20,7,1,0,1,0,9,25317,27870,375,71,0,0,1,32,10,18,9,1,20,8,17,1,0,5,2,10,32106,32717,405,96,1,0,0,1495.178
KR_7100392992,0,35,6,9,5,0,9,9,13,0,0,6,2,14,27962,29963,404,81,1,0,0,66,8,16,6,1,9,9,15,1,0,0,0,1,27305,30513,383,104,0,0,1,1625.063
KR_7074001955,1,57,10,14,6,0,10,12,14,1,0,5,0,11,27379,30212,397,79,0,0,1,37,9,8,5,1,12,10,19,0,0,1,0,5,28403,30321,393,78,0,0,0,2152.596
KR_7104769166,1,34,8,13,2,0,13,12,19,1,0,3,1,6,30705,32865,424,109,1,0,1,85,4,7,4,1,12,13,16,0,0,3,0,3,26665,28840,377,93,0,0,0,1482.74
KR_7062491373,1,75,6,8,5,1,8,10,15,0,0,3,0,8,25033,27998,370,58,0,0,0,432,9,11,5,0,10,8,14,1,0,3,1,5,26958,27651,375,77,1,0,1,1969.297
KR_7109068520,0,25,8,14,8,0,8,6,12,0,1,2,2,9,25845,27799,382,60,1,0,0,38,9,8,4,1,6,8,5,1,0,1,0,4,25625,29081,377,100,0,0,1,1665.294
KR_7102530598,1,28,7,12,4,1,14,14,20,1,0,0,1,3,29541,32182,387,91,0,0,1,28,4,6,4,0,14,14,12,1,0,6,2,5,30766,33144,409,104,1,0,0,1401.146
KR_7077117728,1,35,7,13,5,1,18,18,16,0,1,5,1,14,31394,30376,360,96,1,0,0,39,7,6,3,0,18,18,33,2,0,1,0,2,28681,29371,330,82,0,0,1,2492.043
KR_7010202400,1,69,8,10,4,1,18,20,19,0,0,6,0,4,30513,29288,380,76,0,0,0,90,7,11,7,0,20,18,28,0,0,0,1,0,31649,32269,390,70,1,0,0,1487.641
KR_7105076046,0,34,6,9,6,0,11,10,11,1,1,4,1,10,27697,29649,347,78,1,0,1,45,7,8,4,1,10,11,7,0,0,2,1,6,27528,30570,367,103,0,0,0,1671.936
KR_7107228044,0,34,8,14,6,1,14,10,14,1,1,6,2,10,29220,32547,370,94,0,0,1,32,8,9,3,0,10,14,21,1,0,0,1,3,28028,29156,394,84,1,0,0,2073.294
KR_7053349119,1,63,11,13,4,0,13,7,14,1,1,1,1,8,28260,29187,377,102,1,0,1,38,6,11,7,1,7,13,5,0,0,5,0,1,26225,28406,392,86,0,0,0,1599.919
KR_7071980613,1,43,9,6,2,0,11,6,13,1,0,0,0,5,26627,31192,382,76,0,0,1,65,4,8,4,1,6,11,3,0,0,6,0,0,24929,30700,424,92,0,0,0,1881.757
KR_7097836144,0,30,7,10,2,1,13,13,13,2,0,0,0,6,27496,31012,381,108,0,0,1,29,4,8,6,0,13,13,14,0,0,6,1,5,27861,31223,344,91,1,0,0,1840.832
KR_7105888361,0,36,8,15,7,0,13,10,18,0,0,5,1,10,28379,30871,391,79,1,0,0,42,8,10,6,1,10,13,13,2,0,1,0,0,26525,29748,361,94,0,0,1,1943.878
KR_7088835905,1,37,7,6,5,1,20,14,15,1,1,3,3,16,31587,31222,363,83,1,0,1,31,5,6,2,0,14,20,9,1,0,3,1,5,28758,29258,348,84,0,0,0,1643.821
KR_7092731199,1,54,5,12,6,0,10,19,10,1,0,6,0,6,27405,28733,384,76,0,0,0,38,9,13,3,1,19,10,26,1,0,0,1,1,31468,31318,400,96,1,0,1,2478.477
KR_7108099674,1,29,4,5,3,0,13,15,19,0,0,2,0,9,27336,27990,353,49,0,0,0,31,7,9,3,1,15,13,22,1,0,4,1,6,30158,31270,370,84,1,0,1,1674.447
KR_7084352441,1,82,11,7,3,1,13,15,14,0,0,6,3,16,31161,31929,414,104,1,0,0,28,6,36,6,0,15,13,16,2,0,0,1,1,29605,32808,405,108,0,0,1,1874.744
KR_7057511671,0,35,11,16,5,1,9,11,17,1,0,0,1,5,25363,26426,360,88,0,0,1,43,9,14,6,0,11,9,26,1,1,6,2,11,30266,28950,362,103,1,0,0,1456.127
KR_7062478093,1,49,9,19,9,0,7,6,11,2,1,3,1,7,28131,31468,432,100,1,0,1,38,12,16,5,1,6,7,5,0,0,3,0,5,24882,29039,344,104,0,0,0,1551.351
KR_6979641616,1,62,7,6,2,1,16,5,17,1,1,2,1,12,28875,32021,349,95,0,0,1,31,6,7,3,0,5,16,2,0,0,4,1,3,25156,28596,386,84,1,0,0,1378.229
KR_7086886117,0,29,3,5,3,0,13,14,10,0,1,6,0,10,27136,29572,349,84,0,0,0,26,6,11,2,1,14,13,19,1,0,0,0,2,27360,29388,367,85,0,0,1,1824.739
KR_7060156969,1,39,10,9,5,1,16,19,14,0,0,4,2,13,30426,28553,372,94,1,0,0,116,9,10,6,0,19,16,24,0,0,2,0,4,29389,27804,327,78,0,0,0,1350.339
KR_7089940785,0,22,3,8,7,0,11,18,5,0,0,0,0,8,24533,27241,333,36,0,0,0,33,10,5,1,1,18,11,14,1,0,3,0,3,28574,29390,357,70,0,0,1,1128.38
KR_7093167910,0,24,5,4,3,0,10,21,12,0,0,3,1,9,27089,27957,352,79,1,0,0,36,10,10,5,1,21,10,29,2,0,3,2,4,32169,32185,356,94,0,0,1,1537.88
KR_7094590419,0,157,10,13,5,1,10,8,10,0,1,5,0,11,27600,30711,416,63,0,0,0,39,7,12,5,0,8,10,13,2,0,1,0,2,27282,30740,384,89,0,0,1,1587.026
KR_7095890398,0,25,5,12,4,0,8,12,8,1,0,3,0,4,27127,31334,385,94,0,0,1,32,7,8,3,1,12,8,14,1,0,3,1,2,28111,31547,375,90,1,0,0,1692.73
KR_7097584278,0,29,5,5,3,0,13,14,13,0,0,2,0,9,26724,29576,341,69,0,0,0,58,3,6,2,1,14,13,12,1,1,1,0,4,28538,33134,374,116,0,0,1,2122.761
KR_7094537381,0,46,4,14,5,1,12,24,15,0,0,2,1,10,26584,27304,366,91,0,0,0,36,7,6,1,0,24,12,33,1,1,4,2,11,35790,33088,377,110,1,0,1,1679.629
KR_7034770680,0,183,7,3,1,1,9,13,12,1,0,0,2,11,26663,28991,353,84,1,0,1,31,4,10,4,0,13,9,5,0,0,6,1,6,29500,32484,420,82,0,0,0,1339.426
KR_7090338206,1,26,7,11,6,1,11,6,8,0,0,6,2,10,28863,32423,397,94,1,0,0,43,8,8,4,0,6,11,7,1,0,0,0,1,24065,28136,362,87,0,0,1,967.947
KR_7087543314,0,28,3,5,2,0,8,16,10,0,0,3,3,7,26018,29192,375,78,1,0,0,61,6,9,2,1,16,8,25,2,0,3,0,3,31350,34112,427,101,0,0,1,1114.891
KR_7091087006,1,40,4,16,9,0,5,8,4,0,0,0,0,8,24973,30243,433,68,0,0,0,80,11,15,2,1,8,5,7,1,0,6,1,2,27018,31868,425,108,1,0,1,1841.354
KR_7098403632,0,27,6,6,2,1,10,19,14,1,1,0,0,10,27673,28396,338,71,0,0,1,25,4,13,5,0,19,10,27,0,0,6,3,8,32736,32419,355,100,1,0,0,1658.616
KR_7076645578,0,112,12,9,3,0,9,10,8,2,0,0,1,6,25482,31862,370,76,0,0,1,71,4,13,7,1,10,9,12,0,0,6,1,6,28090,31046,384,99,1,0,0,1759.904
KR_7076830519,0,30,10,10,4,1,11,16,16,1,0,3,0,8,26919,28648,352,94,0,0,1,58,8,8,5,0,16,11,29,1,0,3,1,5,30380,31605,376,106,1,0,0,1476.08
KR_7079161608,0,41,7,8,3,1,15,8,21,1,0,6,0,9,28911,32163,393,93,0,0,0,28,6,3,3,0,8,15,5,1,0,0,0,4,25134,29506,384,66,0,0,1,1432.197
KR_7083065603,1,31,8,9,3,0,14,10,22,1,0,2,0,8,28085,30888,343,96,0,0,1,32,7,7,4,1,10,14,15,0,0,4,0,3,28015,28674,382,80,0,0,0,1221.446
KR_7082955755,0,57,5,2,1,1,5,21,4,1,1,1,1,7,23607,26716,328,82,0,0,0,32,3,8,4,0,21,5,20,1,0,5,2,9,33540,34057,377,105,1,0,1,1442.1
KR_7105406963,1,74,7,18,5,1,14,9,22,0,0,3,1,5,30101,30795,404,97,0,0,0,76,10,10,3,0,9,14,11,2,0,3,1,6,27676,28739,355,77,1,0,1,1170.145
KR_7079436453,0,35,9,11,3,1,10,11,11,0,0,4,2,12,27309,29513,352,76,1,0,0,38,7,12,5,0,11,10,12,2,0,2,0,3,26786,30155,362,111,0,0,1,1569.007
KR_7102254119,0,35,6,5,4,1,11,12,9,1,0,1,0,6,27432,30637,393,80,0,0,1,40,7,10,4,0,12,11,16,1,0,5,0,2,26662,29832,346,90,0,0,0,1559.27
KR_7105060948,1,27,6,14,5,0,18,16,26,0,0,5,2,10,30137,29808,364,89,1,0,0,42,9,8,2,1,16,18,19,1,0,1,0,2,30029,30054,369,109,0,0,1,1507.387
KR_7051422854,1,36,6,7,3,1,10,12,12,1,0,0,1,8,26171,29838,334,103,1,0,1,28,8,11,4,0,12,10,7,0,0,6,0,2,25496,29250,321,100,0,0,0,1823.962
KR_7075975921,0,42,11,10,4,0,11,29,10,0,0,0,1,8,25311,27319,325,82,1,0,0,25,7,11,3,1,29,11,29,1,1,3,1,5,35501,32975,385,62,0,0,1,1458.113
KR_7091222483,1,37,11,15,8,1,17,24,13,1,0,1,0,10,29258,31024,354,74,0,0,1,48,11,21,10,0,24,17,19,0,1,5,1,3,33850,32963,368,94,1,0,0,1490.92
KR_7100737892,1,42,9,11,6,1,12,11,13,0,0,2,1,9,27016,29986,364,97,1,0,0,64,7,10,5,0,11,12,12,1,0,4,0,1,28920,31134,385,98,0,0,1,1503.172
KR_7100425421,0,32,7,8,5,0,10,14,11,1,0,6,1,12,28374,31308,353,113,1,0,0,27,9,9,3,1,14,10,17,1,0,0,2,5,28166,31467,365,98,0,0,1,2855.208
KR_7049695972,0,35,3,3,2,0,13,20,14,0,0,6,0,8,27595,28679,335,64,0,0,0,35,9,4,0,1,20,13,18,1,0,0,1,4,29553,28540,304,66,1,0,1,1303.802
KR_7104733327,0,35,10,6,2,0,6,12,6,0,0,5,1,8,25693,28183,370,79,1,0,0,66,7,15,6,1,12,6,15,2,0,1,1,5,27788,30024,393,100,0,0,1,1181.34
KR_7109284238,1,83,8,13,8,1,16,15,21,1,0,1,0,10,28465,28044,370,81,0,0,1,29,11,14,4,0,15,16,19,0,0,5,1,5,28981,27578,319,89,1,0,0,1979.255
KR_7106163690,0,26,6,10,1,0,7,12,9,0,0,2,0,6,25152,29644,342,99,0,0,0,60,4,7,3,1,12,7,19,2,0,1,1,9,29922,32434,396,106,1,0,1,1232.645
KR_7092213618,0,32,9,9,5,0,13,26,17,0,0,3,1,15,28523,29590,334,101,0,0,0,36,9,12,5,1,26,13,21,2,1,3,3,6,34273,33028,370,86,1,0,1,960.959
KR_7072234854,0,56,3,9,6,0,18,11,17,1,0,1,0,7,28295,29633,340,80,0,0,1,97,8,6,1,1,11,18,15,1,0,5,0,3,27083,28815,337,107,0,0,0,1767.98
KR_7102404015,1,33,8,12,5,1,19,9,28,1,0,4,1,11,32888,31321,359,82,1,0,0,62,12,11,3,0,9,19,9,1,0,2,0,3,24771,27054,363,57,0,0,1,948.475
KR_7104675663,1,58,9,14,2,1,25,3,25,0,0,6,6,16,35504,33081,366,103,1,1,0,39,3,6,3,0,3,25,2,0,0,0,0,0,20300,24420,293,52,0,0,0,962.771
KR_7062013699,1,54,6,10,6,1,19,11,26,1,0,2,1,9,29299,29795,360,88,1,0,1,33,8,16,6,0,11,19,15,0,0,4,0,1,26366,26021,338,87,0,0,0,2138.316
KR_7080580719,1,61,9,4,2,1,17,2,25,1,1,6,3,13,32193,33810,394,112,1,0,0,24,4,8,5,0,2,17,3,1,0,0,0,0,22336,28226,366,92,0,0,1,959.127
KR_7095387722,1,106,8,9,4,1,15,12,26,1,0,0,0,5,28410,29678,339,96,0,0,1,31,7,11,6,0,12,15,11,1,0,6,0,2,27151,29905,370,100,0,0,0,2276.917
KR_7093871104,1,35,9,10,4,1,14,17,16,1,0,6,2,11,30394,31588,364,131,1,0,1,34,7,14,7,0,17,14,21,1,0,0,0,2,29998,30597,366,56,0,0,0,1531.872
KR_7076846176,1,32,6,9,5,1,9,12,23,0,0,6,1,11,27179,30493,394,100,1,0,0,61,7,13,5,0,12,9,14,2,0,0,0,3,28659,32262,433,87,0,0,1,1775.385
KR_7109353241,0,24,2,7,3,0,13,16,16,2,0,0,1,13,28037,31736,372,87,0,0,1,35,4,4,2,1,16,13,15,0,1,6,3,9,33552,34168,393,112,1,0,0,1792.691
